latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
42.875,71.375,625.0,18000,Asia/Qyzylorda,GMT+5

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),evapotranspiration (mm),et0_fao_evapotranspiration (mm),wind_speed_10m (km/h),uv_index (),uv_index_clear_sky (),is_day (),sunshine_duration (s),total_column_integrated_water_vapour (kg/m²),wet_bulb_temperature_2m (°C),cape (J/kg),boundary_layer_height (m),shortwave_radiation (W/m²),direct_radiation (W/m²),direct_normal_irradiance (W/m²),shortwave_radiation_instant (W/m²),soil_moisture_0_to_1cm (m³/m³),temperature_80m (°C),freezing_level_height (m)
2025-07-27T04:00,26.6,36,0.00,0.02,0.00,1.1,0.00,0.00,0,0.00,20.20,16.9,0.0,50.00,0.0,0.0,0.0,0.0,0.061,28.3,4330.00
2025-07-27T05:00,22.7,39,0.00,-0.00,0.03,4.5,0.00,0.00,0,0.00,20.40,14.4,0.0,20.00,0.0,0.0,0.0,0.0,0.053,26.7,4320.00
2025-07-27T06:00,21.5,44,0.00,0.01,0.05,4.3,0.20,0.20,1,2.93,20.80,14.2,0.0,20.00,34.0,7.0,60.2,75.7,0.054,26.1,4330.00
2025-07-27T07:00,23.7,43,0.00,0.03,0.10,2.3,1.00,1.00,1,3600.00,21.80,15.8,0.0,240.00,150.0,68.0,271.4,204.0,0.054,25.7,4300.00
2025-07-27T08:00,27.4,30,0.00,0.05,0.21,3.9,2.15,2.30,1,3600.00,21.50,16.4,0.0,540.00,268.0,108.0,252.3,321.3,0.054,25.8,4340.00
2025-07-27T09:00,28.1,29,0.00,0.07,0.31,7.6,3.65,3.90,1,3600.00,22.60,16.7,0.0,1160.00,331.0,115.0,194.4,372.6,0.054,26.3,4300.00
2025-07-27T10:00,28.7,29,0.00,0.08,0.38,9.8,4.50,5.45,1,2596.93,23.50,17.2,0.0,1780.00,403.0,107.0,146.6,435.3,0.056,26.6,4300.00
2025-07-27T11:00,29.6,31,0.10,0.09,0.36,9.8,4.50,6.70,1,142.40,25.90,18.3,70.0,1885.00,357.0,54.0,64.7,373.5,0.060,27.6,4310.00
2025-07-27T12:00,29.9,31,0.00,0.10,0.44,10.2,6.80,7.45,1,1312.58,26.60,18.5,90.0,2450.00,476.0,93.0,103.8,484.6,0.064,27.5,4330.00
2025-07-27T13:00,31.3,30,0.00,0.12,0.59,11.0,7.70,7.70,1,3600.00,28.20,19.4,180.0,3655.00,693.0,313.0,342.9,687.3,0.061,28.4,4390.00
2025-07-27T14:00,32.3,28,0.00,0.12,0.62,9.5,4.90,7.30,1,3600.00,29.90,19.6,250.0,3640.00,749.0,462.0,523.7,723.1,0.058,29.5,4380.00
2025-07-27T15:00,32.0,29,0.10,0.12,0.37,1.0,1.80,6.35,1,3600.00,30.60,19.7,350.0,3795.00,479.0,165.0,204.5,448.4,0.065,30.0,4220.00
2025-07-27T16:00,32.2,26,0.00,0.09,0.30,6.9,1.80,5.00,1,456.13,33.40,19.1,240.0,565.00,269.0,52.0,75.2,242.1,0.064,30.7,4220.00
2025-07-27T17:00,31.6,26,0.00,0.08,0.23,4.3,0.45,3.35,1,1562.92,33.30,18.6,70.0,455.00,231.0,61.0,112.1,196.3,0.066,30.1,4250.00
2025-07-27T18:00,30.4,28,0.00,0.07,0.24,10.2,0.90,1.85,1,2280.54,32.40,18.2,70.0,440.00,153.0,51.0,136.0,116.7,0.065,29.4,4150.00
2025-07-27T19:00,28.1,37,0.00,0.04,0.13,8.4,0.55,0.70,1,0.00,33.40,18.3,150.0,155.00,48.0,3.0,15.4,25.8,0.064,27.5,4230.00
2025-07-27T20:00,25.8,47,0.00,0.03,0.07,6.4,0.05,0.05,0,0.00,33.00,18.2,340.0,75.00,10.0,1.0,11.3,0.0,0.064,26.4,4200.00
2025-07-27T21:00,24.4,53,0.00,0.02,0.03,5.9,0.00,0.00,0,0.00,31.80,17.9,300.0,115.00,0.0,0.0,0.0,0.0,0.064,26.0,4160.00
2025-07-27T22:00,23.8,54,0.00,0.02,0.04,6.9,0.00,0.00,0,0.00,28.60,17.5,240.0,190.00,0.0,0.0,0.0,0.0,0.064,25.9,4140.00
2025-07-27T23:00,23.7,50,0.00,0.02,0.06,8.9,0.00,0.00,0,0.00,27.50,16.9,40.0,215.00,0.0,0.0,0.0,0.0,0.075,25.6,4240.00
2025-07-28T00:00,23.5,53,0.10,0.03,0.05,8.2,0.00,0.00,0,0.00,27.70,17.2,130.0,275.00,0.0,0.0,0.0,0.0,0.086,24.2,4260.00
2025-07-28T01:00,22.6,57,0.00,0.02,0.04,7.2,0.00,0.00,0,0.00,26.50,17.0,230.0,220.00,0.0,0.0,0.0,0.0,0.083,23.9,4120.00
2025-07-28T02:00,22.1,61,0.00,0.02,0.02,5.9,0.00,0.00,0,0.00,25.40,17.0,300.0,190.00,0.0,0.0,0.0,0.0,0.081,23.5,4120.00
2025-07-28T03:00,21.5,65,0.00,0.01,0.01,5.0,0.00,0.00,0,0.00,25.40,17.0,510.0,175.00,0.0,0.0,0.0,0.0,0.080,23.2,4100.00
2025-07-28T04:00,21.0,68,0.00,0.01,0.01,4.3,0.00,0.00,0,0.00,25.40,17.0,500.0,140.00,0.0,0.0,0.0,0.0,0.078,23.1,4100.00
2025-07-28T05:00,20.1,56,0.00,0.01,0.02,4.3,0.00,0.00,0,0.00,24.20,14.6,0.0,125.00,0.0,0.0,0.0,0.0,0.097,22.7,4090.00
2025-07-28T06:00,19.9,59,0.00,0.02,0.04,5.8,0.20,0.20,1,12.32,24.50,14.8,0.0,130.00,32.0,7.0,60.9,71.3,0.091,22.4,4010.00
2025-07-28T07:00,22.6,50,0.00,0.03,0.11,4.6,0.95,0.95,1,3600.00,26.40,15.9,0.0,225.00,150.0,73.0,294.3,204.6,0.089,22.6,3990.00
2025-07-28T08:00,25.5,40,0.00,0.05,0.21,2.3,2.25,2.25,1,3600.00,25.20,16.8,0.0,480.00,310.0,191.0,448.6,372.1,0.086,23.7,4020.00
2025-07-28T09:00,28.2,35,0.00,0.07,0.40,8.2,3.80,3.80,1,3600.00,26.00,18.1,180.0,695.00,517.0,385.0,653.0,582.3,0.084,25.8,3990.00
2025-07-28T10:00,30.6,31,0.00,0.09,0.54,9.3,5.35,5.35,1,3600.00,26.70,19.1,490.0,2150.00,670.0,520.0,714.0,723.8,0.081,27.8,3980.00
2025-07-28T11:00,33.1,27,0.00,0.11,0.58,3.3,6.60,6.60,1,3600.00,28.30,20.0,710.0,3695.00,760.0,581.0,698.0,795.3,0.079,29.9,4110.00
2025-07-28T12:00,34.0,24,0.00,0.10,0.66,6.2,5.30,7.40,1,3600.00,32.70,19.8,580.0,3590.00,821.0,644.0,719.8,835.8,0.081,30.7,4070.00
2025-07-28T13:00,31.2,31,0.30,0.11,0.50,16.4,0.40,7.60,1,3600.00,30.40,19.5,580.0,130.00,476.0,239.0,262.3,472.1,0.104,29.0,4040.00
2025-07-28T14:00,32.5,27,0.00,0.09,0.52,10.2,2.15,7.25,1,3600.00,28.50,19.5,410.0,1355.00,566.0,311.0,353.2,546.3,0.098,29.9,4100.00
2025-07-28T15:00,29.9,35,0.30,0.10,0.39,12.0,5.25,6.30,1,1666.02,27.20,19.4,470.0,2940.00,383.0,93.0,115.5,358.4,0.119,27.9,4260.00
2025-07-28T16:00,30.1,36,0.20,0.09,0.39,9.2,4.95,4.95,1,3600.00,28.40,19.7,550.0,1080.00,440.0,167.0,242.2,395.9,0.126,27.9,4190.00
2025-07-28T17:00,28.6,39,0.70,0.13,0.27,14.8,1.50,3.35,1,0.00,28.10,19.1,520.0,340.00,185.0,13.0,24.0,157.0,0.144,27.0,4290.00
2025-07-28T18:00,27.9,42,0.10,0.07,0.18,10.1,0.55,1.85,1,0.00,26.70,19.1,670.0,230.00,115.0,7.0,18.8,87.5,0.142,26.8,4190.00
2025-07-28T19:00,26.9,47,0.00,0.05,0.17,15.3,0.60,0.65,1,1626.57,27.50,19.1,790.0,290.00,78.0,22.0,114.2,41.4,0.132,26.0,4070.00
2025-07-28T20:00,25.2,52,0.00,0.03,0.12,13.3,0.00,0.05,0,0.00,24.80,18.5,560.0,150.00,9.0,1.0,11.4,0.0,0.125,25.1,4050.00
2025-07-28T21:00,24.6,51,0.00,0.02,0.08,12.0,0.00,0.00,0,0.00,24.30,17.8,260.0,190.00,0.0,0.0,0.0,0.0,0.120,24.9,4060.00
2025-07-28T22:00,24.1,52,0.00,0.02,0.04,6.2,0.00,0.00,0,0.00,24.00,17.5,250.0,155.00,0.0,0.0,0.0,0.0,0.117,25.2,4130.00
2025-07-28T23:00,22.6,53,0.00,0.01,0.02,4.7,0.00,0.00,0,0.00,21.20,16.4,10.0,80.00,0.0,0.0,0.0,0.0,0.111,25.2,4070.00
2025-07-29T00:00,21.3,58,0.00,0.01,0.02,4.9,0.00,0.00,0,0.00,20.60,15.9,0.0,55.00,0.0,0.0,0.0,0.0,0.110,25.2,4040.00
2025-07-29T01:00,19.7,64,0.00,0.01,0.01,5.4,0.00,0.00,0,0.00,20.60,15.3,0.0,50.00,0.0,0.0,0.0,0.0,0.109,24.8,4000.00
2025-07-29T02:00,18.5,72,0.00,0.01,0.01,5.4,0.00,0.00,0,0.00,20.40,15.1,0.0,45.00,0.0,0.0,0.0,0.0,0.108,24.1,3990.00
2025-07-29T03:00,17.7,76,0.00,0.01,0.00,5.4,0.00,0.00,0,0.00,19.90,14.9,0.0,50.00,0.0,0.0,0.0,0.0,0.107,23.4,3950.00
2025-07-29T04:00,17.2,77,0.00,-0.00,0.00,4.7,0.00,0.00,0,0.00,19.50,14.5,0.0,55.00,0.0,0.0,0.0,0.0,0.107,22.8,3920.00
2025-07-29T05:00,16.6,69,0.00,-0.00,0.01,5.4,0.00,0.00,0,0.00,18.90,13.0,0.0,55.00,0.0,0.0,0.0,0.0,0.108,22.5,3950.00
2025-07-29T06:00,16.8,65,0.00,0.01,0.03,5.1,0.15,0.15,1,384.62,18.10,12.7,0.0,70.00,36.0,10.0,87.9,80.3,0.107,22.1,3940.00
2025-07-29T07:00,19.7,54,0.00,0.01,0.10,3.4,0.95,0.95,1,3600.00,17.70,14.0,0.0,200.00,168.0,92.0,374.6,229.8,0.106,21.9,3960.00
2025-07-29T08:00,24.1,37,0.00,0.02,0.20,0.7,2.25,2.25,1,3600.00,18.10,15.2,0.0,450.00,338.0,225.0,531.2,406.1,0.105,22.4,3980.00
2025-07-29T09:00,26.5,28,0.00,0.04,0.34,2.2,3.80,3.80,1,3600.00,18.20,15.3,0.0,1575.00,506.0,365.0,621.2,570.2,0.103,24.2,3980.00
2025-07-29T10:00,28.7,23,0.00,0.06,0.46,2.3,5.35,5.35,1,3600.00,18.80,15.8,0.0,2485.00,652.0,485.0,667.7,704.6,0.101,26.0,4030.00
2025-07-29T11:00,30.6,20,0.00,0.07,0.56,2.9,6.60,6.60,1,3600.00,19.80,16.3,10.0,3170.00,768.0,586.0,705.5,803.8,0.097,27.6,4090.00
2025-07-29T12:00,31.9,19,0.00,0.08,0.63,2.6,7.40,7.40,1,3600.00,20.60,16.9,20.0,3605.00,854.0,676.0,756.9,869.4,0.094,28.9,4180.00
2025-07-29T13:00,33.4,18,0.00,0.09,0.68,7.2,7.65,7.65,1,3600.00,21.60,17.6,40.0,3975.00,846.0,651.0,715.8,839.0,0.091,30.3,4110.00
2025-07-29T14:00,34.1,17,0.00,0.09,0.69,15.1,4.50,7.25,1,3600.00,21.90,17.7,60.0,3630.00,727.0,481.0,547.3,701.6,0.088,31.2,4130.00
2025-07-29T15:00,33.8,18,0.00,0.08,0.61,15.0,5.80,6.30,1,3600.00,21.50,17.9,60.0,3900.00,605.0,395.0,491.9,566.0,0.086,31.4,4170.00
2025-07-29T16:00,33.8,17,0.00,0.07,0.50,15.9,4.25,4.95,1,3600.00,21.60,17.5,60.0,3900.00,414.0,259.0,376.8,372.3,0.084,31.8,4190.00
2025-07-29T17:00,33.7,18,0.10,0.07,0.44,15.0,2.95,3.35,1,3600.00,21.30,17.8,30.0,3295.00,344.0,195.0,361.3,291.7,0.084,32.0,4250.00
2025-07-29T18:00,32.5,20,0.00,0.06,0.36,16.6,1.80,1.85,1,3600.00,21.30,17.6,30.0,2725.00,227.0,126.0,340.6,172.2,0.083,31.3,4250.00
2025-07-29T19:00,31.0,22,0.00,0.04,0.24,13.8,0.65,0.65,1,3600.00,21.20,17.2,10.0,420.00,85.0,36.0,189.7,44.5,0.082,30.6,4220.00
2025-07-29T20:00,28.7,27,0.00,0.03,0.13,8.3,0.05,0.05,0,0.00,20.90,16.7,10.0,30.00,9.0,1.0,11.6,0.0,0.082,29.3,4220.00
2025-07-29T21:00,26.9,31,0.00,0.02,0.06,5.8,0.00,0.00,0,0.00,19.70,16.2,0.0,15.00,0.0,0.0,0.0,0.0,0.082,28.2,4200.00
2025-07-29T22:00,25.5,34,0.00,0.02,0.04,4.7,0.00,0.00,0,0.00,18.10,15.7,0.0,10.00,0.0,0.0,0.0,0.0,0.083,27.4,4180.00
2025-07-29T23:00,24.5,34,0.00,0.02,0.04,4.4,0.00,0.00,0,0.00,17.60,14.9,0.0,10.00,0.0,0.0,0.0,0.0,0.082,27.0,4110.00
2025-07-30T00:00,22.1,43,0.00,0.02,0.04,5.8,0.00,0.00,0,0.00,17.20,14.5,0.0,25.00,0.0,0.0,0.0,0.0,0.082,26.6,4080.00
2025-07-30T01:00,21.1,46,0.00,0.01,0.05,6.8,0.00,0.00,0,0.00,16.80,14.1,0.0,40.00,0.0,0.0,0.0,0.0,0.083,26.2,4050.00
2025-07-30T02:00,20.4,47,0.00,0.01,0.05,7.2,0.00,0.00,0,0.00,16.40,13.7,0.0,55.00,0.0,0.0,0.0,0.0,0.083,25.7,4020.00
2025-07-30T03:00,19.9,46,0.00,0.01,0.05,7.6,0.00,0.00,0,0.00,16.70,13.1,0.0,75.00,0.0,0.0,0.0,0.0,0.083,25.3,3950.00
2025-07-30T04:00,19.6,44,0.00,0.01,0.05,8.0,0.00,0.00,0,0.00,17.40,12.6,0.0,85.00,0.0,0.0,0.0,0.0,0.084,24.9,3930.00
2025-07-30T05:00,18.8,46,0.00,0.01,0.05,7.9,0.00,0.00,0,0.00,17.90,12.2,0.0,90.00,0.0,0.0,0.0,0.0,0.082,24.2,3950.00
2025-07-30T06:00,19.4,44,0.00,0.01,0.07,7.9,0.15,0.15,1,385.26,17.40,12.4,0.0,120.00,35.0,10.0,89.0,78.2,0.082,24.0,3920.00
2025-07-30T07:00,22.5,39,0.00,0.02,0.13,6.2,0.95,0.95,1,3600.00,17.80,14.2,0.0,325.00,168.0,91.0,374.4,230.5,0.082,24.1,3850.00
2025-07-30T08:00,26.4,31,0.00,0.04,0.23,3.4,2.25,2.25,1,3600.00,18.30,15.9,0.0,1730.00,329.0,212.0,503.2,395.7,0.082,24.9,3800.00
2025-07-30T09:00,29.0,25,0.00,0.07,0.35,3.4,3.80,3.80,1,3600.00,19.00,16.5,10.0,3165.00,479.0,325.0,555.1,540.0,0.080,27.0,3820.00
2025-07-30T10:00,30.7,22,0.00,0.09,0.54,11.2,5.35,5.35,1,3600.00,20.60,16.9,10.0,3875.00,640.0,473.0,652.9,691.8,0.078,28.0,3910.00
2025-07-30T11:00,32.7,21,0.00,0.11,0.67,17.2,6.60,6.60,1,3600.00,20.60,18.0,150.0,4025.00,716.0,545.0,657.6,749.5,0.075,30.1,4060.00
2025-07-30T12:00,32.6,22,0.00,0.12,0.69,25.6,7.40,7.40,1,3600.00,21.30,18.2,170.0,4075.00,643.0,393.0,440.9,654.6,0.077,29.9,4000.00
2025-07-30T13:00,33.7,20,0.00,0.11,0.69,24.3,7.30,7.65,1,3600.00,22.30,18.4,250.0,4005.00,613.0,340.0,374.5,607.9,0.075,31.0,4030.00
2025-07-30T14:00,33.2,20,0.20,0.13,0.71,28.1,6.00,7.25,1,3600.00,22.90,18.1,170.0,3765.00,617.0,353.0,402.5,595.4,0.086,30.9,4020.00
2025-07-30T15:00,32.9,21,0.00,0.11,0.67,26.5,6.15,6.30,1,3600.00,24.30,18.2,190.0,3985.00,577.0,369.0,460.6,539.7,0.082,30.4,4090.00
2025-07-30T16:00,31.6,24,0.10,0.09,0.56,24.6,2.25,4.90,1,3600.00,24.70,18.1,150.0,3615.00,466.0,275.0,401.3,418.8,0.085,29.6,4100.00
2025-07-30T17:00,31.7,24,0.10,0.08,0.49,22.2,2.35,3.35,1,3600.00,25.70,18.2,170.0,2790.00,379.0,237.0,441.1,321.0,0.085,29.9,4130.00
2025-07-30T18:00,30.9,26,0.00,0.07,0.37,19.1,1.75,1.80,1,3600.00,26.30,18.1,180.0,2670.00,253.0,158.0,430.2,191.4,0.083,29.6,4120.00
2025-07-30T19:00,29.5,28,0.00,0.05,0.18,10.1,0.60,0.65,1,3600.00,27.60,17.6,140.0,400.00,101.0,46.0,246.1,52.1,0.081,29.1,4080.00
2025-07-30T20:00,26.5,38,0.10,0.04,0.14,12.4,0.05,0.05,0,0.00,28.40,17.2,80.0,10.00,8.0,1.0,11.8,0.0,0.091,26.6,4020.00
2025-07-30T21:00,24.9,46,0.10,0.04,0.09,11.9,0.00,0.00,0,0.00,28.60,17.3,120.0,35.00,0.0,0.0,0.0,0.0,0.097,25.5,4060.00
2025-07-30T22:00,24.0,49,0.00,0.03,0.09,12.9,0.00,0.00,0,0.00,27.70,17.0,150.0,45.00,0.0,0.0,0.0,0.0,0.094,24.2,4020.00
2025-07-30T23:00,22.6,55,0.00,0.02,0.04,7.9,0.00,0.00,0,0.00,28.30,16.7,170.0,155.00,0.0,0.0,0.0,0.0,0.113,23.8,3980.00
2025-07-31T00:00,21.9,57,0.00,0.02,0.03,6.2,0.00,0.00,0,0.00,29.20,16.3,200.0,140.00,0.0,0.0,0.0,0.0,0.110,23.5,3930.00
2025-07-31T01:00,21.2,59,0.00,0.02,0.02,5.8,0.00,0.00,0,0.00,28.00,15.9,190.0,155.00,0.0,0.0,0.0,0.0,0.107,23.2,3890.00
2025-07-31T02:00,20.9,56,0.00,0.02,0.03,6.4,0.00,0.00,0,0.00,27.10,15.3,0.0,130.00,0.0,0.0,0.0,0.0,0.105,23.0,3830.00
2025-07-31T03:00,20.5,51,0.00,0.02,0.04,6.5,0.00,0.00,0,0.00,26.50,14.2,0.0,125.00,0.0,0.0,0.0,0.0,0.104,22.4,3760.00
2025-07-31T04:00,20.1,49,0.00,0.02,0.03,6.0,0.00,0.00,0,0.00,24.70,13.6,0.0,135.00,0.0,0.0,0.0,0.0,0.102,21.9,3680.00
2025-07-31T05:00,17.9,70,0.00,0.02,0.01,5.4,0.00,0.00,0,0.00,23.80,14.3,0.0,130.00,0.0,0.0,0.0,0.0,0.100,21.0,3700.00
2025-07-31T06:00,17.6,74,0.00,0.01,0.03,5.7,0.15,0.15,1,154.36,22.60,14.5,0.0,160.00,32.0,8.0,72.0,71.6,0.099,20.8,3730.00
2025-07-31T07:00,20.3,64,0.00,0.02,0.10,3.9,0.95,0.95,1,3600.00,22.10,15.8,0.0,225.00,164.0,88.0,365.9,225.8,0.099,20.9,3750.00
2025-07-31T08:00,23.5,45,0.00,0.05,0.21,3.1,2.20,2.20,1,3600.00,21.50,16.0,0.0,330.00,324.0,211.0,503.7,390.2,0.097,21.8,3730.00
2025-07-31T09:00,26.0,37,0.00,0.08,0.34,2.8,3.75,3.75,1,3600.00,20.70,16.6,60.0,930.00,500.0,360.0,617.1,564.0,0.094,23.7,3770.00
2025-07-31T10:00,27.9,34,0.00,0.10,0.46,3.4,5.25,5.25,1,3600.00,20.80,17.6,210.0,2020.00,652.0,489.0,676.8,705.0,0.091,25.3,3830.00
2025-07-31T11:00,29.4,30,0.00,0.13,0.58,5.0,6.50,6.50,1,3600.00,22.10,17.9,230.0,2495.00,782.0,630.0,761.8,818.7,0.086,26.4,3950.00
2025-07-31T12:00,30.2,28,0.00,0.16,0.60,4.4,7.30,7.30,1,3600.00,22.00,18.1,210.0,3150.00,796.0,620.0,697.0,810.4,0.081,27.2,3930.00
2025-07-31T13:00,31.1,27,0.00,0.16,0.62,7.1,7.50,7.50,1,3600.00,20.80,18.5,210.0,3680.00,789.0,613.0,676.6,782.4,0.078,27.9,3970.00
2025-07-31T14:00,31.4,26,0.00,0.16,0.60,10.3,7.10,7.10,1,3600.00,19.00,18.5,260.0,3785.00,716.0,525.0,599.9,690.8,0.076,28.4,3960.00
2025-07-31T15:00,31.3,26,0.00,0.13,0.52,10.5,6.15,6.20,1,3600.00,18.90,18.4,310.0,3935.00,584.0,385.0,481.8,546.1,0.074,28.9,3880.00
2025-07-31T16:00,31.2,26,0.00,0.11,0.40,8.9,4.45,4.85,1,3600.00,19.90,18.3,280.0,3790.00,418.0,245.0,358.7,375.5,0.072,29.2,3900.00
2025-07-31T17:00,31.6,28,0.00,0.10,0.28,4.8,3.10,3.25,1,3600.00,21.10,19.1,610.0,1160.00,319.0,184.0,344.1,269.9,0.083,29.8,3950.00
2025-07-31T18:00,31.0,27,0.10,0.11,0.21,5.2,1.70,1.75,1,3600.00,20.90,18.4,490.0,1105.00,228.0,123.0,337.4,172.0,0.084,30.0,3930.00
2025-07-31T19:00,29.4,32,0.10,0.07,0.09,3.4,0.60,0.65,1,2931.39,21.00,18.3,240.0,95.00,80.0,29.0,157.7,40.5,0.089,29.7,3930.00
2025-07-31T20:00,27.5,35,0.00,0.04,0.07,4.7,0.05,0.05,0,0.00,20.90,17.5,100.0,95.00,7.0,1.0,12.1,0.0,0.087,29.2,3920.00
2025-07-31T21:00,25.4,35,0.00,0.04,0.07,6.9,0.00,0.00,0,0.00,20.90,15.9,10.0,165.00,0.0,0.0,0.0,0.0,0.086,28.0,3930.00
2025-07-31T22:00,24.5,37,0.00,0.04,0.06,6.7,0.00,0.00,0,0.00,20.90,15.5,10.0,170.00,0.0,0.0,0.0,0.0,0.085,27.1,3920.00
2025-07-31T23:00,23.2,38,0.00,0.03,0.04,5.4,0.00,0.00,0,0.00,20.80,14.6,0.0,140.00,0.0,0.0,0.0,0.0,0.080,26.4,3930.00
2025-08-01T00:00,21.7,45,0.00,0.03,0.04,5.8,0.00,0.00,0,0.00,20.00,14.5,10.0,115.00,0.0,0.0,0.0,0.0,0.080,25.7,3910.00
2025-08-01T01:00,20.2,51,0.00,0.02,0.04,6.5,0.00,0.00,0,0.00,19.70,14.0,10.0,115.00,0.0,0.0,0.0,0.0,0.080,24.8,3870.00
2025-08-01T02:00,19.8,53,0.00,0.02,0.04,6.8,0.00,0.00,0,0.00,19.80,13.9,20.0,115.00,0.0,0.0,0.0,0.0,0.081,24.4,3840.00
2025-08-01T03:00,19.6,53,0.00,0.02,0.04,6.8,0.00,0.00,0,0.00,20.20,13.8,20.0,125.00,0.0,0.0,0.0,0.0,0.081,24.2,3820.00
2025-08-01T04:00,19.0,54,0.00,0.02,0.03,6.8,0.00,0.00,0,0.00,20.10,13.4,10.0,135.00,0.0,0.0,0.0,0.0,0.081,23.9,3800.00
2025-08-01T05:00,19.1,47,0.00,0.02,0.04,6.8,0.00,0.00,0,0.00,20.10,12.5,0.0,140.00,0.0,0.0,0.0,0.0,0.082,24.1,3810.00
2025-08-01T06:00,19.6,48,0.00,0.02,0.06,6.9,0.15,0.15,1,0.00,20.10,13.1,10.0,150.00,27.0,5.0,45.6,60.6,0.083,24.0,3800.00
2025-08-01T07:00,22.3,42,0.00,0.03,0.12,6.2,0.90,0.90,1,3600.00,19.00,14.5,10.0,225.00,126.0,49.0,206.0,174.1,0.082,24.2,3830.00
2025-08-01T08:00,26.1,33,0.00,0.05,0.22,5.4,2.20,2.20,1,3600.00,20.70,16.0,30.0,560.00,267.0,142.0,340.9,321.9,0.082,25.0,3830.00
2025-08-01T09:00,29.4,26,0.00,0.09,0.37,6.5,3.75,3.75,1,3600.00,21.50,17.0,80.0,1115.00,457.0,292.0,502.4,515.8,0.080,27.3,3860.00
2025-08-01T10:00,31.5,21,0.00,0.13,0.57,12.1,5.30,5.30,1,3600.00,22.40,17.2,90.0,2560.00,656.0,502.0,696.7,709.5,0.077,28.7,3920.00
2025-08-01T11:00,32.7,21,0.10,0.14,0.68,16.5,6.35,6.55,1,3600.00,23.60,18.0,290.0,4140.00,751.0,573.0,694.4,786.3,0.075,30.0,3890.00
2025-08-01T12:00,32.2,21,0.00,0.15,0.68,21.7,1.10,7.30,1,3600.00,23.90,17.7,240.0,3860.00,680.0,443.0,499.0,692.4,0.072,29.5,3960.00
2025-08-01T13:00,31.8,23,0.00,0.14,0.64,19.3,0.80,7.50,1,3600.00,24.70,17.9,290.0,335.00,638.0,337.0,372.7,632.6,0.073,29.3,3960.00
2025-08-01T14:00,31.8,23,0.00,0.13,0.60,19.8,1.65,7.10,1,3600.00,22.70,17.9,320.0,1275.00,570.0,287.0,328.7,549.9,0.071,29.3,3920.00
2025-08-01T15:00,27.0,38,0.70,0.15,0.45,25.9,4.10,6.15,1,3600.00,21.50,17.7,230.0,3910.00,419.0,165.0,207.0,391.7,0.129,25.0,3930.00
2025-08-01T16:00,25.9,42,0.40,0.15,0.32,17.1,3.90,4.80,1,491.90,21.90,17.4,210.0,4150.00,283.0,52.0,76.4,254.1,0.147,24.2,3930.00
2025-08-01T17:00,23.4,59,0.40,0.13,0.12,1.1,0.75,3.20,1,0.00,25.30,17.9,440.0,735.00,156.0,4.0,7.5,131.8,0.207,22.0,4000.00
2025-08-01T18:00,21.0,72,2.50,0.12,0.08,5.4,1.15,1.75,1,0.00,27.60,17.4,340.0,1110.00,77.0,1.0,2.8,57.9,0.246,19.8,3910.00
2025-08-01T19:00,20.4,77,0.50,0.09,0.06,9.7,0.60,0.60,1,0.00,30.70,17.5,580.0,850.00,33.0,0.0,0.0,16.4,0.214,19.7,3900.00
2025-08-01T20:00,19.8,79,0.20,0.06,0.04,9.1,0.05,0.05,0,0.00,30.60,17.2,640.0,145.00,5.0,0.0,0.0,0.0,0.208,19.3,3860.00
2025-08-01T21:00,18.9,82,0.70,0.05,0.01,9.8,0.00,0.00,0,0.00,30.20,16.7,450.0,155.00,0.0,0.0,0.0,0.0,0.238,18.4,3870.00
2025-08-01T22:00,18.4,82,0.40,0.05,0.02,12.4,0.00,0.00,0,0.00,30.60,16.2,320.0,20.00,0.0,0.0,0.0,0.0,0.223,18.0,3790.00
2025-08-01T23:00,17.8,81,0.30,0.05,0.01,11.3,0.00,0.00,0,0.00,29.70,15.5,230.0,75.00,0.0,0.0,0.0,0.0,0.212,17.4,3740.00
2025-08-02T00:00,17.7,80,0.00,0.03,0.01,10.1,0.00,0.00,0,0.00,27.90,15.3,160.0,110.00,0.0,0.0,0.0,0.0,0.191,17.7,3720.00
2025-08-02T01:00,17.6,79,0.00,0.03,0.00,7.0,0.00,0.00,0,0.00,26.10,15.1,130.0,185.00,0.0,0.0,0.0,0.0,0.185,18.2,3630.00
2025-08-02T02:00,17.2,82,0.00,0.02,0.00,5.8,0.00,0.00,0,0.00,24.60,15.1,100.0,110.00,0.0,0.0,0.0,0.0,0.180,18.8,3660.00
2025-08-02T03:00,16.7,84,0.00,0.01,0.00,5.0,0.00,0.00,0,0.00,24.10,14.8,60.0,65.00,0.0,0.0,0.0,0.0,0.176,19.4,3740.00
2025-08-02T04:00,16.2,85,0.00,0.01,0.00,4.7,0.00,0.00,0,0.00,24.10,14.5,10.0,40.00,0.0,0.0,0.0,0.0,0.172,19.6,3710.00
2025-08-02T05:00,15.2,84,0.00,0.01,0.00,4.7,0.00,0.00,0,0.00,23.00,13.3,0.0,35.00,0.0,0.0,0.0,0.0,0.172,19.0,3710.00
2025-08-02T06:00,15.2,84,0.00,0.01,0.02,5.8,0.15,0.15,1,164.39,23.10,13.3,0.0,40.00,30.0,8.0,73.9,67.4,0.169,19.2,3730.00
